,Name,Distance,Rating,Station Name
1971,Meat & Co,1020.6355087576528,4.3,Bunnik
1972,Fresh Food,93.87041630226362,0.0,Bunnik
1973,Petershoek Café,90.49918999393957,0.0,Bunnik
1974,Burgers & Zo,566.070511391871,3.5,Bunnik
1975,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Bunnik
1976,Heeren van Sonoy,811.7969541676354,3.0,Bunnik
1977,Gulden Vlies,749.6198242086455,4.0,Bunnik
1978,La Cubanita Alkmaar,1019.1139257354848,5.0,Bunnik
1979,SuperThai Restaurant ,749.6106910535735,3.3,Bunnik
1980,Café-Bar Odeon,1117.6786219087742,4.0,Bunnik
1981,Grand Café Klunder,491.1964571528282,0.0,Bunnik
1982,1480 Food Bar,1019.4541370951409,4.0,Bunnik
1983,Restaurant Tapas &,1057.2459116972116,5.0,Bunnik
1984,Happy Italy,518.4117475871739,3.3,Bunnik
1985,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Bunnik
1986,Proeflokaal De Boom,942.184391949158,0.0,Bunnik
1987,Kunchai,994.5218072237367,4.5,Bunnik
1988,Cafe De Pilaren,1085.9413393183647,5.0,Bunnik
1989,Moeke,484.4824365505958,0.0,Bunnik
1990,De Amstelhoek,967.9020076874574,4.0,Bunnik
1991,Il Colosseo,738.3859911669595,5.0,Bunnik
1992,Rue de la Plume,789.023446360917,5.0,Bunnik
1993,'t Friethuys,937.8352468571736,5.0,Bunnik
1994,Taormina,1149.6070313784464,5.0,Bunnik
1995,Ristobar Italica,1083.0744620729238,2.4,Bunnik
1996,Le Bon,1008.7088239418918,4.0,Bunnik
1997,De Bonte Bengel,574.7221520255662,2.8,Bunnik
1998,Subway,861.8243738210845,5.0,Bunnik
1999,Cafe Bali,920.3244724023469,3.7,Bunnik
2000,De Binnenkomer,599.4072940907039,4.7,Deventer
2001,Vers Eten & Drinken,77.34336015072499,4.5,Deventer
2002,Daikichi,54.04131208278735,4.0,Deventer
2003,Burger King,38.753209797124605,3.0,Deventer
2004,Deli,1009.748379483375,4.8,Deventer
2005,Anne & Max,1050.9389047964175,4.8,Deventer
2006,De Buren,1060.7939670377473,4.1,Deventer
2007,King Sing,212.2733144925375,3.0,Deventer
2008,Aloha,852.7449434363177,4.0,Deventer
2009,Stadsstrand de Kade,620.6513341917654,5.0,Deventer
2010,Alkmaars Koffiehuis,723.9196172713763,5.0,Deventer
2011,Schots Restaurant Hielander,1008.5839781538273,3.8,Deventer
2012,Saladebar Oogst,479.2986157354422,5.0,Deventer
2013,Irish Pub Gunnery's,1101.3625315377635,5.0,Deventer
2014,Mojo's,942.0027393749233,5.0,Deventer
2015,Het Grand Cafeetje,935.7281656931732,4.0,Deventer
2016,Horecacentrum De Studio,516.498093746401,5.0,Deventer
2017,Vito,1485.8453538466451,4.3,Deventer
2018,Abby's,852.017140325663,4.3,Deventer
2019,Proeflokaal Bregje,525.2107427451322,2.3,Deventer
2020,restaurant zegels,744.6440355872974,4.7,Deventer
2021,Meat & Co,1020.6355087576528,4.3,Deventer
2022,Fresh Food,93.87041630226362,0.0,Deventer
2023,Petershoek Café,90.49918999393957,0.0,Deventer
2024,Burgers & Zo,566.070511391871,3.5,Deventer
2025,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Deventer
2026,Heeren van Sonoy,811.7969541676354,3.0,Deventer
2027,Gulden Vlies,749.6198242086455,4.0,Deventer
2028,La Cubanita Alkmaar,1019.1139257354848,5.0,Deventer
2029,SuperThai Restaurant ,749.6106910535735,3.3,Deventer
2030,Café-Bar Odeon,1117.6786219087742,4.0,Deventer
2031,Grand Café Klunder,491.1964571528282,0.0,Deventer
2032,1480 Food Bar,1019.4541370951409,4.0,Deventer
2033,Restaurant Tapas &,1057.2459116972116,5.0,Deventer
2034,Happy Italy,518.4117475871739,3.3,Deventer
2035,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Deventer
2036,Proeflokaal De Boom,942.184391949158,0.0,Deventer
2037,Kunchai,994.5218072237367,4.5,Deventer
2038,Cafe De Pilaren,1085.9413393183647,5.0,Deventer
2039,Moeke,484.4824365505958,0.0,Deventer
2040,De Amstelhoek,967.9020076874574,4.0,Deventer
2041,Il Colosseo,738.3859911669595,5.0,Deventer
2042,Rue de la Plume,789.023446360917,5.0,Deventer
2043,'t Friethuys,937.8352468571736,5.0,Deventer
2044,Taormina,1149.6070313784464,5.0,Deventer
2045,Ristobar Italica,1083.0744620729238,2.4,Deventer
2046,Le Bon,1008.7088239418918,4.0,Deventer
2047,De Bonte Bengel,574.7221520255662,2.8,Deventer
2048,Subway,861.8243738210845,5.0,Deventer
2049,Cafe Bali,920.3244724023469,3.7,Deventer
2050,De Binnenkomer,599.4072940907039,4.7,Hengelo Gezondheidspark
2051,Vers Eten & Drinken,77.34336015072499,4.5,Hengelo Gezondheidspark
2052,Daikichi,54.04131208278735,4.0,Hengelo Gezondheidspark
2053,Burger King,38.753209797124605,3.0,Hengelo Gezondheidspark
2054,Deli,1009.748379483375,4.8,Hengelo Gezondheidspark
2055,Anne & Max,1050.9389047964175,4.8,Hengelo Gezondheidspark
2056,De Buren,1060.7939670377473,4.1,Hengelo Gezondheidspark
2057,King Sing,212.2733144925375,3.0,Hengelo Gezondheidspark
2058,Aloha,852.7449434363177,4.0,Hengelo Gezondheidspark
2059,Stadsstrand de Kade,620.6513341917654,5.0,Hengelo Gezondheidspark
2060,Alkmaars Koffiehuis,723.9196172713763,5.0,Hengelo Gezondheidspark
2061,Schots Restaurant Hielander,1008.5839781538273,3.8,Hengelo Gezondheidspark
2062,Saladebar Oogst,479.2986157354422,5.0,Hengelo Gezondheidspark
2063,Irish Pub Gunnery's,1101.3625315377635,5.0,Hengelo Gezondheidspark
2064,Mojo's,942.0027393749233,5.0,Hengelo Gezondheidspark
2065,Het Grand Cafeetje,935.7281656931732,4.0,Hengelo Gezondheidspark
2066,Horecacentrum De Studio,516.498093746401,5.0,Hengelo Gezondheidspark
2067,Vito,1485.8453538466451,4.3,Hengelo Gezondheidspark
2068,Abby's,852.017140325663,4.3,Hengelo Gezondheidspark
2069,Proeflokaal Bregje,525.2107427451322,2.3,Hengelo Gezondheidspark
2070,restaurant zegels,744.6440355872974,4.7,Hengelo Gezondheidspark
2071,Meat & Co,1020.6355087576528,4.3,Hengelo Gezondheidspark
2072,Fresh Food,93.87041630226362,0.0,Hengelo Gezondheidspark
2073,Petershoek Café,90.49918999393957,0.0,Hengelo Gezondheidspark
2074,Burgers & Zo,566.070511391871,3.5,Hengelo Gezondheidspark
2075,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Hengelo Gezondheidspark
2076,Heeren van Sonoy,811.7969541676354,3.0,Hengelo Gezondheidspark
2077,Gulden Vlies,749.6198242086455,4.0,Hengelo Gezondheidspark
2078,La Cubanita Alkmaar,1019.1139257354848,5.0,Hengelo Gezondheidspark
2079,SuperThai Restaurant ,749.6106910535735,3.3,Hengelo Gezondheidspark
2080,Café-Bar Odeon,1117.6786219087742,4.0,Hengelo Gezondheidspark
2081,Grand Café Klunder,491.1964571528282,0.0,Hengelo Gezondheidspark
2082,1480 Food Bar,1019.4541370951409,4.0,Hengelo Gezondheidspark
2083,Restaurant Tapas &,1057.2459116972116,5.0,Hengelo Gezondheidspark
2084,Happy Italy,518.4117475871739,3.3,Hengelo Gezondheidspark
2085,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Hengelo Gezondheidspark
2086,Proeflokaal De Boom,942.184391949158,0.0,Hengelo Gezondheidspark
2087,Kunchai,994.5218072237367,4.5,Hengelo Gezondheidspark
2088,Cafe De Pilaren,1085.9413393183647,5.0,Hengelo Gezondheidspark
2089,Moeke,484.4824365505958,0.0,Hengelo Gezondheidspark
2090,De Amstelhoek,967.9020076874574,4.0,Hengelo Gezondheidspark
2091,Il Colosseo,738.3859911669595,5.0,Hengelo Gezondheidspark
2092,Rue de la Plume,789.023446360917,5.0,Hengelo Gezondheidspark
2093,'t Friethuys,937.8352468571736,5.0,Hengelo Gezondheidspark
2094,Taormina,1149.6070313784464,5.0,Hengelo Gezondheidspark
2095,Ristobar Italica,1083.0744620729238,2.4,Hengelo Gezondheidspark
2096,Le Bon,1008.7088239418918,4.0,Hengelo Gezondheidspark
2097,De Bonte Bengel,574.7221520255662,2.8,Hengelo Gezondheidspark
2098,Subway,861.8243738210845,5.0,Hengelo Gezondheidspark
2099,Cafe Bali,920.3244724023469,3.7,Hengelo Gezondheidspark
2100,De Binnenkomer,599.4072940907039,4.7,Deventer Boerhavelaan
2101,Vers Eten & Drinken,77.34336015072499,4.5,Deventer Boerhavelaan
2102,Daikichi,54.04131208278735,4.0,Deventer Boerhavelaan
2103,Burger King,38.753209797124605,3.0,Deventer Boerhavelaan
2104,Deli,1009.748379483375,4.8,Deventer Boerhavelaan
2105,Anne & Max,1050.9389047964175,4.8,Deventer Boerhavelaan
2106,De Buren,1060.7939670377473,4.1,Deventer Boerhavelaan
2107,King Sing,212.2733144925375,3.0,Deventer Boerhavelaan
2108,Aloha,852.7449434363177,4.0,Deventer Boerhavelaan
2109,Stadsstrand de Kade,620.6513341917654,5.0,Deventer Boerhavelaan
2110,Alkmaars Koffiehuis,723.9196172713763,5.0,Deventer Boerhavelaan
2111,Schots Restaurant Hielander,1008.5839781538273,3.8,Deventer Boerhavelaan
2112,Saladebar Oogst,479.2986157354422,5.0,Deventer Boerhavelaan
2113,Irish Pub Gunnery's,1101.3625315377635,5.0,Deventer Boerhavelaan
2114,Mojo's,942.0027393749233,5.0,Deventer Boerhavelaan
2115,Het Grand Cafeetje,935.7281656931732,4.0,Deventer Boerhavelaan
2116,Horecacentrum De Studio,516.498093746401,5.0,Deventer Boerhavelaan
2117,Vito,1485.8453538466451,4.3,Deventer Boerhavelaan
2118,Abby's,852.017140325663,4.3,Deventer Boerhavelaan
2119,Proeflokaal Bregje,525.2107427451322,2.3,Deventer Boerhavelaan
2120,restaurant zegels,744.6440355872974,4.7,Deventer Boerhavelaan
2121,Meat & Co,1020.6355087576528,4.3,Deventer Boerhavelaan
2122,Fresh Food,93.87041630226362,0.0,Deventer Boerhavelaan
2123,Petershoek Café,90.49918999393957,0.0,Deventer Boerhavelaan
2124,Burgers & Zo,566.070511391871,3.5,Deventer Boerhavelaan
2125,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Deventer Boerhavelaan
2126,Heeren van Sonoy,811.7969541676354,3.0,Deventer Boerhavelaan
2127,Gulden Vlies,749.6198242086455,4.0,Deventer Boerhavelaan
2128,La Cubanita Alkmaar,1019.1139257354848,5.0,Deventer Boerhavelaan
2129,SuperThai Restaurant ,749.6106910535735,3.3,Deventer Boerhavelaan
2130,Café-Bar Odeon,1117.6786219087742,4.0,Deventer Boerhavelaan
2131,Grand Café Klunder,491.1964571528282,0.0,Deventer Boerhavelaan
2132,1480 Food Bar,1019.4541370951409,4.0,Deventer Boerhavelaan
2133,Restaurant Tapas &,1057.2459116972116,5.0,Deventer Boerhavelaan
2134,Happy Italy,518.4117475871739,3.3,Deventer Boerhavelaan
2135,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Deventer Boerhavelaan
2136,Proeflokaal De Boom,942.184391949158,0.0,Deventer Boerhavelaan
2137,Kunchai,994.5218072237367,4.5,Deventer Boerhavelaan
2138,Cafe De Pilaren,1085.9413393183647,5.0,Deventer Boerhavelaan
2139,Moeke,484.4824365505958,0.0,Deventer Boerhavelaan
2140,De Amstelhoek,967.9020076874574,4.0,Deventer Boerhavelaan
2141,Il Colosseo,738.3859911669595,5.0,Deventer Boerhavelaan
2142,Rue de la Plume,789.023446360917,5.0,Deventer Boerhavelaan
2143,'t Friethuys,937.8352468571736,5.0,Deventer Boerhavelaan
2144,Taormina,1149.6070313784464,5.0,Deventer Boerhavelaan
2145,Ristobar Italica,1083.0744620729238,2.4,Deventer Boerhavelaan
2146,Le Bon,1008.7088239418918,4.0,Deventer Boerhavelaan
2147,De Bonte Bengel,574.7221520255662,2.8,Deventer Boerhavelaan
2148,Subway,861.8243738210845,5.0,Deventer Boerhavelaan
2149,Cafe Bali,920.3244724023469,3.7,Deventer Boerhavelaan
2150,De Binnenkomer,599.4072940907039,4.7,Tiel
2151,Vers Eten & Drinken,77.34336015072499,4.5,Tiel
2152,Daikichi,54.04131208278735,4.0,Tiel
2153,Burger King,38.753209797124605,3.0,Tiel
2154,Deli,1009.748379483375,4.8,Tiel
2155,Anne & Max,1050.9389047964175,4.8,Tiel
2156,De Buren,1060.7939670377473,4.1,Tiel
2157,King Sing,212.2733144925375,3.0,Tiel
2158,Aloha,852.7449434363177,4.0,Tiel
2159,Stadsstrand de Kade,620.6513341917654,5.0,Tiel
2160,Alkmaars Koffiehuis,723.9196172713763,5.0,Tiel
2161,Schots Restaurant Hielander,1008.5839781538273,3.8,Tiel
2162,Saladebar Oogst,479.2986157354422,5.0,Tiel
2163,Irish Pub Gunnery's,1101.3625315377635,5.0,Tiel
2164,Mojo's,942.0027393749233,5.0,Tiel
2165,Het Grand Cafeetje,935.7281656931732,4.0,Tiel
2166,Horecacentrum De Studio,516.498093746401,5.0,Tiel
2167,Vito,1485.8453538466451,4.3,Tiel
2168,Abby's,852.017140325663,4.3,Tiel
2169,Proeflokaal Bregje,525.2107427451322,2.3,Tiel
2170,restaurant zegels,744.6440355872974,4.7,Tiel
2171,Meat & Co,1020.6355087576528,4.3,Tiel
2172,Fresh Food,93.87041630226362,0.0,Tiel
2173,Petershoek Café,90.49918999393957,0.0,Tiel
2174,Burgers & Zo,566.070511391871,3.5,Tiel
2175,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Tiel
2176,Heeren van Sonoy,811.7969541676354,3.0,Tiel
2177,Gulden Vlies,749.6198242086455,4.0,Tiel
2178,La Cubanita Alkmaar,1019.1139257354848,5.0,Tiel
2179,SuperThai Restaurant ,749.6106910535735,3.3,Tiel
2180,Café-Bar Odeon,1117.6786219087742,4.0,Tiel
2181,Grand Café Klunder,491.1964571528282,0.0,Tiel
2182,1480 Food Bar,1019.4541370951409,4.0,Tiel
2183,Restaurant Tapas &,1057.2459116972116,5.0,Tiel
2184,Happy Italy,518.4117475871739,3.3,Tiel
2185,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Tiel
2186,Proeflokaal De Boom,942.184391949158,0.0,Tiel
2187,Kunchai,994.5218072237367,4.5,Tiel
2188,Cafe De Pilaren,1085.9413393183647,5.0,Tiel
2189,Moeke,484.4824365505958,0.0,Tiel
2190,De Amstelhoek,967.9020076874574,4.0,Tiel
2191,Il Colosseo,738.3859911669595,5.0,Tiel
2192,Rue de la Plume,789.023446360917,5.0,Tiel
2193,'t Friethuys,937.8352468571736,5.0,Tiel
2194,Taormina,1149.6070313784464,5.0,Tiel
2195,Ristobar Italica,1083.0744620729238,2.4,Tiel
2196,Le Bon,1008.7088239418918,4.0,Tiel
2197,De Bonte Bengel,574.7221520255662,2.8,Tiel
2198,Subway,861.8243738210845,5.0,Tiel
2199,Cafe Bali,920.3244724023469,3.7,Tiel
2200,De Binnenkomer,599.4072940907039,4.7,Maastricht Noord
2201,Vers Eten & Drinken,77.34336015072499,4.5,Maastricht Noord
2202,Daikichi,54.04131208278735,4.0,Maastricht Noord
2203,Burger King,38.753209797124605,3.0,Maastricht Noord
2204,Deli,1009.748379483375,4.8,Maastricht Noord
2205,Anne & Max,1050.9389047964175,4.8,Maastricht Noord
2206,De Buren,1060.7939670377473,4.1,Maastricht Noord
2207,King Sing,212.2733144925375,3.0,Maastricht Noord
2208,Aloha,852.7449434363177,4.0,Maastricht Noord
2209,Stadsstrand de Kade,620.6513341917654,5.0,Maastricht Noord
2210,Alkmaars Koffiehuis,723.9196172713763,5.0,Maastricht Noord
2211,Schots Restaurant Hielander,1008.5839781538273,3.8,Maastricht Noord
2212,Saladebar Oogst,479.2986157354422,5.0,Maastricht Noord
2213,Irish Pub Gunnery's,1101.3625315377635,5.0,Maastricht Noord
2214,Mojo's,942.0027393749233,5.0,Maastricht Noord
2215,Het Grand Cafeetje,935.7281656931732,4.0,Maastricht Noord
2216,Horecacentrum De Studio,516.498093746401,5.0,Maastricht Noord
2217,Vito,1485.8453538466451,4.3,Maastricht Noord
2218,Abby's,852.017140325663,4.3,Maastricht Noord
2219,Proeflokaal Bregje,525.2107427451322,2.3,Maastricht Noord
2220,restaurant zegels,744.6440355872974,4.7,Maastricht Noord
2221,Meat & Co,1020.6355087576528,4.3,Maastricht Noord
2222,Fresh Food,93.87041630226362,0.0,Maastricht Noord
2223,Petershoek Café,90.49918999393957,0.0,Maastricht Noord
2224,Burgers & Zo,566.070511391871,3.5,Maastricht Noord
2225,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Maastricht Noord
2226,Heeren van Sonoy,811.7969541676354,3.0,Maastricht Noord
2227,Gulden Vlies,749.6198242086455,4.0,Maastricht Noord
2228,La Cubanita Alkmaar,1019.1139257354848,5.0,Maastricht Noord
2229,SuperThai Restaurant ,749.6106910535735,3.3,Maastricht Noord
2230,Café-Bar Odeon,1117.6786219087742,4.0,Maastricht Noord
2231,Grand Café Klunder,491.1964571528282,0.0,Maastricht Noord
2232,1480 Food Bar,1019.4541370951409,4.0,Maastricht Noord
2233,Restaurant Tapas &,1057.2459116972116,5.0,Maastricht Noord
2234,Happy Italy,518.4117475871739,3.3,Maastricht Noord
2235,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Maastricht Noord
2236,Proeflokaal De Boom,942.184391949158,0.0,Maastricht Noord
2237,Kunchai,994.5218072237367,4.5,Maastricht Noord
2238,Cafe De Pilaren,1085.9413393183647,5.0,Maastricht Noord
2239,Moeke,484.4824365505958,0.0,Maastricht Noord
2240,De Amstelhoek,967.9020076874574,4.0,Maastricht Noord
2241,Il Colosseo,738.3859911669595,5.0,Maastricht Noord
2242,Rue de la Plume,789.023446360917,5.0,Maastricht Noord
2243,'t Friethuys,937.8352468571736,5.0,Maastricht Noord
2244,Taormina,1149.6070313784464,5.0,Maastricht Noord
2245,Ristobar Italica,1083.0744620729238,2.4,Maastricht Noord
2246,Le Bon,1008.7088239418918,4.0,Maastricht Noord
2247,De Bonte Bengel,574.7221520255662,2.8,Maastricht Noord
2248,Subway,861.8243738210845,5.0,Maastricht Noord
2249,Cafe Bali,920.3244724023469,3.7,Maastricht Noord
2250,De Binnenkomer,599.4072940907039,4.7,Goes
2251,Vers Eten & Drinken,77.34336015072499,4.5,Goes
2252,Daikichi,54.04131208278735,4.0,Goes
2253,Burger King,38.753209797124605,3.0,Goes
2254,Deli,1009.748379483375,4.8,Goes
2255,Anne & Max,1050.9389047964175,4.8,Goes
2256,De Buren,1060.7939670377473,4.1,Goes
2257,King Sing,212.2733144925375,3.0,Goes
2258,Aloha,852.7449434363177,4.0,Goes
2259,Stadsstrand de Kade,620.6513341917654,5.0,Goes
2260,Alkmaars Koffiehuis,723.9196172713763,5.0,Goes
2261,Schots Restaurant Hielander,1008.5839781538273,3.8,Goes
2262,Saladebar Oogst,479.2986157354422,5.0,Goes
2263,Irish Pub Gunnery's,1101.3625315377635,5.0,Goes
2264,Mojo's,942.0027393749233,5.0,Goes
2265,Het Grand Cafeetje,935.7281656931732,4.0,Goes
2266,Horecacentrum De Studio,516.498093746401,5.0,Goes
2267,Vito,1485.8453538466451,4.3,Goes
2268,Abby's,852.017140325663,4.3,Goes
2269,Proeflokaal Bregje,525.2107427451322,2.3,Goes
2270,restaurant zegels,744.6440355872974,4.7,Goes
2271,Meat & Co,1020.6355087576528,4.3,Goes
2272,Fresh Food,93.87041630226362,0.0,Goes
2273,Petershoek Café,90.49918999393957,0.0,Goes
2274,Burgers & Zo,566.070511391871,3.5,Goes
2275,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Goes
2276,Heeren van Sonoy,811.7969541676354,3.0,Goes
2277,Gulden Vlies,749.6198242086455,4.0,Goes
2278,La Cubanita Alkmaar,1019.1139257354848,5.0,Goes
2279,SuperThai Restaurant ,749.6106910535735,3.3,Goes
2280,Café-Bar Odeon,1117.6786219087742,4.0,Goes
2281,Grand Café Klunder,491.1964571528282,0.0,Goes
2282,1480 Food Bar,1019.4541370951409,4.0,Goes
2283,Restaurant Tapas &,1057.2459116972116,5.0,Goes
2284,Happy Italy,518.4117475871739,3.3,Goes
2285,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Goes
2286,Proeflokaal De Boom,942.184391949158,0.0,Goes
2287,Kunchai,994.5218072237367,4.5,Goes
2288,Cafe De Pilaren,1085.9413393183647,5.0,Goes
2289,Moeke,484.4824365505958,0.0,Goes
2290,De Amstelhoek,967.9020076874574,4.0,Goes
2291,Il Colosseo,738.3859911669595,5.0,Goes
2292,Rue de la Plume,789.023446360917,5.0,Goes
2293,'t Friethuys,937.8352468571736,5.0,Goes
2294,Taormina,1149.6070313784464,5.0,Goes
2295,Ristobar Italica,1083.0744620729238,2.4,Goes
2296,Le Bon,1008.7088239418918,4.0,Goes
2297,De Bonte Bengel,574.7221520255662,2.8,Goes
2298,Subway,861.8243738210845,5.0,Goes
2299,Cafe Bali,920.3244724023469,3.7,Goes
2300,De Binnenkomer,599.4072940907039,4.7,Amersfoort Mondriaanplein
2301,Vers Eten & Drinken,77.34336015072499,4.5,Amersfoort Mondriaanplein
2302,Daikichi,54.04131208278735,4.0,Amersfoort Mondriaanplein
2303,Burger King,38.753209797124605,3.0,Amersfoort Mondriaanplein
2304,Deli,1009.748379483375,4.8,Amersfoort Mondriaanplein
2305,Anne & Max,1050.9389047964175,4.8,Amersfoort Mondriaanplein
2306,De Buren,1060.7939670377473,4.1,Amersfoort Mondriaanplein
2307,King Sing,212.2733144925375,3.0,Amersfoort Mondriaanplein
2308,Aloha,852.7449434363177,4.0,Amersfoort Mondriaanplein
2309,Stadsstrand de Kade,620.6513341917654,5.0,Amersfoort Mondriaanplein
2310,Alkmaars Koffiehuis,723.9196172713763,5.0,Amersfoort Mondriaanplein
2311,Schots Restaurant Hielander,1008.5839781538273,3.8,Amersfoort Mondriaanplein
2312,Saladebar Oogst,479.2986157354422,5.0,Amersfoort Mondriaanplein
2313,Irish Pub Gunnery's,1101.3625315377635,5.0,Amersfoort Mondriaanplein
2314,Mojo's,942.0027393749233,5.0,Amersfoort Mondriaanplein
2315,Het Grand Cafeetje,935.7281656931732,4.0,Amersfoort Mondriaanplein
2316,Horecacentrum De Studio,516.498093746401,5.0,Amersfoort Mondriaanplein
2317,Vito,1485.8453538466451,4.3,Amersfoort Mondriaanplein
2318,Abby's,852.017140325663,4.3,Amersfoort Mondriaanplein
2319,Proeflokaal Bregje,525.2107427451322,2.3,Amersfoort Mondriaanplein
2320,restaurant zegels,744.6440355872974,4.7,Amersfoort Mondriaanplein
2321,Meat & Co,1020.6355087576528,4.3,Amersfoort Mondriaanplein
2322,Fresh Food,93.87041630226362,0.0,Amersfoort Mondriaanplein
2323,Petershoek Café,90.49918999393957,0.0,Amersfoort Mondriaanplein
2324,Burgers & Zo,566.070511391871,3.5,Amersfoort Mondriaanplein
2325,Pizzeria Ristorante La Famiglia,499.8180731679537,4.0,Amersfoort Mondriaanplein
2326,Heeren van Sonoy,811.7969541676354,3.0,Amersfoort Mondriaanplein
2327,Gulden Vlies,749.6198242086455,4.0,Amersfoort Mondriaanplein
2328,La Cubanita Alkmaar,1019.1139257354848,5.0,Amersfoort Mondriaanplein
2329,SuperThai Restaurant ,749.6106910535735,3.3,Amersfoort Mondriaanplein
2330,Café-Bar Odeon,1117.6786219087742,4.0,Amersfoort Mondriaanplein
2331,Grand Café Klunder,491.1964571528282,0.0,Amersfoort Mondriaanplein
2332,1480 Food Bar,1019.4541370951409,4.0,Amersfoort Mondriaanplein
2333,Restaurant Tapas &,1057.2459116972116,5.0,Amersfoort Mondriaanplein
2334,Happy Italy,518.4117475871739,3.3,Amersfoort Mondriaanplein
2335,Granada Grand Cafe & Restaurant,597.1834813755764,5.0,Amersfoort Mondriaanplein
2336,Proeflokaal De Boom,942.184391949158,0.0,Amersfoort Mondriaanplein
2337,Kunchai,994.5218072237367,4.5,Amersfoort Mondriaanplein
2338,Cafe De Pilaren,1085.9413393183647,5.0,Amersfoort Mondriaanplein
2339,Moeke,484.4824365505958,0.0,Amersfoort Mondriaanplein
2340,De Amstelhoek,967.9020076874574,4.0,Amersfoort Mondriaanplein
2341,Il Colosseo,738.3859911669595,5.0,Amersfoort Mondriaanplein
2342,Rue de la Plume,789.023446360917,5.0,Amersfoort Mondriaanplein
2343,'t Friethuys,937.8352468571736,5.0,Amersfoort Mondriaanplein
